,gameId,champion,timestamp,role,lane,accountId
94,2173620002,104,1611927443760,NONE,JUNGLE,dpTXGg404vQ0YgVaNCg19MmIOnapQL8SItgokVTOv1x8rdQ
93,2173641627,79,1611929549147,NONE,JUNGLE,dpTXGg404vQ0YgVaNCg19MmIOnapQL8SItgokVTOv1x8rdQ
92,2173653315,412,1611931626805,DUO,NONE,dpTXGg404vQ0YgVaNCg19MmIOnapQL8SItgokVTOv1x8rdQ
91,2173647202,526,1611935464401,DUO_SUPPORT,NONE,dpTXGg404vQ0YgVaNCg19MmIOnapQL8SItgokVTOv1x8rdQ
90,2174389483,517,1612015724289,DUO,MID,dpTXGg404vQ0YgVaNCg19MmIOnapQL8SItgokVTOv1x8rdQ
99,2203645359,235,1614909160704,DUO_SUPPORT,NONE,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
98,2203707849,555,1614910749510,DUO_SUPPORT,NONE,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
97,2203731657,112,1614912739280,DUO,NONE,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
96,2204261281,114,1614975707103,DUO,TOP,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
95,2204226794,121,1614978843036,DUO_SUPPORT,NONE,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
94,2204340322,15,1614981280225,DUO_CARRY,BOTTOM,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
93,2204334913,60,1614983778341,NONE,JUNGLE,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
92,2204309665,79,1614986158188,DUO_SUPPORT,NONE,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
91,2204363856,13,1614988190001,NONE,JUNGLE,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
90,2204461451,150,1614991944554,DUO,MID,y6IWs4rGSKTjVtW99o5xOdXSbpJWQGJ0S8LoYWjaplxsLh8
99,2186490545,4,1613170848133,DUO_CARRY,MID,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
98,2186545577,4,1613173980255,SOLO,MID,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
97,2186572286,4,1613176357029,SOLO,MID,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
96,2186627377,4,1613179267847,DUO_SUPPORT,NONE,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
95,2186672161,4,1613181338884,DUO_SUPPORT,NONE,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
94,2186713049,121,1613185801495,NONE,JUNGLE,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
93,2186717477,4,1613188181192,SOLO,MID,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
92,2187063072,4,1613241681826,SOLO,MID,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
91,2187067340,4,1613244024718,DUO,MID,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
90,2187202486,4,1613248055082,SOLO,MID,YT4Ko96jJpk9SSK-NQ_DpsZenqXEz7yjS7SPL2tb41y_qbYQ_uF8OYb8
99,2202979587,876,1614844340577,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
98,2203040017,876,1614846184385,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
97,2203070465,104,1614850211835,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
96,2203070755,154,1614852026565,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
95,2203651848,60,1614907688704,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
94,2203667880,876,1614910672845,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
93,2203880268,104,1614920997485,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
92,2203862063,104,1614923294719,NONE,JUNGLE,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
91,2203823347,875,1614925581760,SOLO,TOP,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
90,2203854477,79,1614929863285,SOLO,BOTTOM,supCIrgiTmzTbWOg48gltUM9FRLbqPFIMp-2cAdEoppdBHDVzwgEHchN
99,2203656407,412,1614909869452,DUO_SUPPORT,NONE,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
98,2203699290,89,1614911521206,DUO_SUPPORT,BOTTOM,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
97,2204544997,876,1614997976716,SOLO,BOTTOM,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
96,2204529378,79,1615000015690,DUO,TOP,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
95,2205327965,96,1615076925210,SOLO,MID,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
94,2205382647,43,1615079164550,DUO_SUPPORT,BOTTOM,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
93,2205568563,17,1615086918675,SOLO,MID,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
92,2206987265,25,1615246132468,DUO_SUPPORT,BOTTOM,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
91,2207053440,235,1615248843682,DUO_SUPPORT,BOTTOM,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
90,2207097716,526,1615250854381,DUO_SUPPORT,BOTTOM,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4
99,2196175197,18,1614129270848,DUO_CARRY,BOTTOM,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
98,2196220050,134,1614131634307,SOLO,MID,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
97,2196402494,142,1614172129174,DUO,NONE,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
96,2196443770,134,1614173840383,SOLO,MID,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
95,2196405496,238,1614175930616,SOLO,MID,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
94,2196725240,39,1614193005098,DUO,NONE,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
93,2196736423,5,1614193691494,DUO,NONE,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
92,2196777584,126,1614201042664,DUO_SUPPORT,NONE,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
91,2196905029,517,1614210887233,DUO_SUPPORT,NONE,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
90,2196968212,142,1614217083121,SOLO,MID,GVBNAK5quE5EpFwOMufn86tcigth-s1n-Xiekp3rfcleDbBf2gHYIbAY
99,2178779678,44,1612458352356,DUO_SUPPORT,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
98,2178783244,44,1612460417926,DUO_SUPPORT,NONE,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
97,2181613371,44,1612702248818,DUO_SUPPORT,NONE,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
96,2181634266,44,1612703917165,DUO_SUPPORT,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
95,2181616562,44,1612706047241,DUO_SUPPORT,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
94,2181668233,44,1612708191151,DUO_SUPPORT,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
93,2181711604,44,1612710591055,DUO_SUPPORT,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
92,2181744866,44,1612713329664,DUO_SUPPORT,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
91,2182607298,44,1612799293143,DUO_SUPPORT,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
90,2182720177,44,1612802223086,SOLO,BOTTOM,YBmXy6RFR9cmq1XF33D0e9Qz7uVMh9Dka7r1gP2uZxXk6ug
99,2208653168,23,1615407576668,DUO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
98,2208625884,35,1615409411917,SOLO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
97,2208659664,126,1615412000076,SOLO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
96,2208684537,23,1615414884615,DUO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
95,2208708779,23,1615417338460,DUO_SUPPORT,NONE,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
94,2208813928,23,1615420108120,SOLO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
93,2208758966,23,1615422279726,SOLO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
92,2209306508,23,1615482803564,DUO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
91,2209299134,23,1615484858654,SOLO,MID,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
90,2209351895,23,1615486899887,SOLO,TOP,BvA4XrgRADbLJEzY5AMzQOBZu51hc1WA1NSkRyKMn8hdCU0
99,2174116741,58,1611972071075,SOLO,TOP,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
98,2174262013,86,1611974724983,DUO_CARRY,MID,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
97,2175239341,86,1612104284776,SOLO,TOP,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
96,2176102458,86,1612185057590,SOLO,MID,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
95,2176104371,86,1612187683296,SOLO,TOP,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
94,2177749404,86,1612363619713,SOLO,TOP,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
93,2177945733,86,1612370120322,SOLO,TOP,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
92,2178029093,86,1612379921256,SOLO,TOP,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
91,2178421197,86,1612403399522,SOLO,MID,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
90,2178356397,222,1612405881905,DUO_CARRY,BOTTOM,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ
99,2195023910,12,1614016800047,DUO_SUPPORT,NONE,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
98,2195015919,89,1614018002557,DUO_SUPPORT,BOTTOM,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
97,2195071294,147,1614021382150,DUO_SUPPORT,BOTTOM,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
96,2195075390,412,1614024190788,DUO_SUPPORT,BOTTOM,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
95,2195211331,412,1614033377028,DUO_SUPPORT,NONE,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
94,2195237010,526,1614036606370,DUO_SUPPORT,MID,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
93,2195772914,102,1614089144275,DUO,NONE,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
92,2195803627,147,1614098805106,DUO_SUPPORT,NONE,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
91,2195824742,412,1614100164248,DUO_SUPPORT,BOTTOM,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
90,2195789905,526,1614102878732,DUO_SUPPORT,BOTTOM,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4
99,2199136864,202,1614452932819,DUO_CARRY,BOTTOM,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
98,2199209748,202,1614455075922,DUO,MID,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
97,2199237702,202,1614458480459,DUO_CARRY,BOTTOM,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
96,2199377261,202,1614464610151,DUO,MID,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
95,2199423203,202,1614467134090,DUO_CARRY,BOTTOM,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
94,2199493409,202,1614472459247,DUO_CARRY,BOTTOM,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
93,2199594174,202,1614478361322,DUO,NONE,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
92,2199568762,202,1614480031322,DUO_CARRY,BOTTOM,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
91,2199632476,202,1614482016928,DUO_SUPPORT,NONE,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
90,2199664654,202,1614483975409,DUO_CARRY,BOTTOM,fUsdo7ldH8gTxiXXoEWgHF3b-Aj9fO1raKiqcEqrcPgXaQE
99,2208714095,164,1615414686711,SOLO,TOP,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
98,2208780823,145,1615418397182,DUO_CARRY,BOTTOM,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
97,2208765876,164,1615420838137,SOLO,TOP,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
96,2208851525,164,1615423598491,SOLO,TOP,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
95,2208829159,238,1615427087678,SOLO,MID,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
94,2209496388,164,1615502635649,SOLO,TOP,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
93,2210227660,164,1615583666982,SOLO,TOP,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
92,2210242906,164,1615586532918,SOLO,TOP,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
91,2210247204,58,1615588962014,NONE,JUNGLE,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
90,2210360401,164,1615591051841,SOLO,TOP,GP2DkHQ2rloqWPf9PQfk0us30hkxD8ot-RuI_qfGJXdUzK0
99,2190639995,245,1613590621198,DUO_SUPPORT,NONE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
98,2190894644,110,1613607587880,DUO_CARRY,BOTTOM,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
97,2191567992,4,1613674492397,DUO,NONE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
96,2191620060,102,1613675880004,DUO_SUPPORT,NONE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
95,2191655725,103,1613679936112,DUO,NONE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
94,2191667731,30,1613681279048,NONE,JUNGLE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
93,2191733444,13,1613684808210,DUO_SUPPORT,NONE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
92,2191715382,57,1613685907700,DUO_SUPPORT,NONE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
91,2191718082,236,1613687381098,DUO_SUPPORT,NONE,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
90,2191762258,104,1613689500856,DUO_CARRY,MID,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g
99,2193969644,4,1613902808083,SOLO,MID,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
98,2194040190,4,1613905190626,SOLO,MID,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
97,2194581136,4,1613953057340,DUO,MID,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
96,2194894669,4,1613997126302,DUO,TOP,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
95,2194916384,112,1614000257797,SOLO,MID,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
94,2194908119,164,1614002321941,DUO_SUPPORT,NONE,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
93,2194919560,4,1614004093167,SOLO,MID,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
92,2194952012,4,1614006497535,DUO_CARRY,MID,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
91,2194953993,164,1614008605333,SOLO,TOP,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
90,2194977170,134,1614011790113,SOLO,MID,t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk
99,2206784650,236,1615227419451,DUO_CARRY,BOTTOM,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
98,2206767804,145,1615229475596,DUO_CARRY,BOTTOM,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
97,2206871432,145,1615232099339,DUO,MID,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
96,2206884900,79,1615234421579,SOLO,TOP,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
95,2206913643,58,1615239299383,SOLO,MID,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
94,2206908742,145,1615242076675,DUO_CARRY,BOTTOM,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
93,2207022533,145,1615244167574,DUO,NONE,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
92,2206984455,235,1615244812357,DUO_SUPPORT,TOP,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
91,2207100781,202,1615247994460,DUO_CARRY,BOTTOM,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
90,2207069275,67,1615251413531,DUO_CARRY,BOTTOM,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg
99,2135651460,126,1607839933092,NONE,JUNGLE,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
98,2135643537,114,1607843240785,DUO_SUPPORT,NONE,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
97,2135644606,122,1607846370603,NONE,JUNGLE,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
96,2135655099,236,1607850008283,SOLO,TOP,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
95,2135606769,164,1607853742371,SOLO,MID,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
94,2135656496,114,1607857077389,SOLO,TOP,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
93,2135665067,84,1607870024314,DUO_SUPPORT,NONE,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
92,2135726630,39,1607872482083,SOLO,TOP,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
91,2135699525,246,1607874712430,DUO_SUPPORT,NONE,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
90,2135841828,8,1607883059726,SOLO,MID,KyZslwwxcuP3mpuQXnyPXdcXhp4SDbSz5ivA-SZLLoTD2KUbw0xqAKfa
99,2171666199,498,1611723170418,DUO_CARRY,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
98,2171648542,29,1611725916018,DUO_CARRY,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
97,2186493542,29,1613172297198,DUO_CARRY,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
96,2186528329,96,1613175211714,DUO_CARRY,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
95,2187018653,29,1613239908490,DUO_CARRY,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
94,2188453124,81,1613355073070,DUO,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
93,2188505545,22,1613358059176,DUO_CARRY,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
92,2190965127,81,1613612100405,DUO,TOP,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
91,2190987477,254,1613613650232,DUO_CARRY,BOTTOM,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
90,2191019802,63,1613615395207,NONE,JUNGLE,SVjPlMojVehgvc7Fz5aQKpwiqVRmMJL0ahQKIQbP-MXA51M
99,2197959005,98,1614318631628,SOLO,TOP,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
98,2198777297,245,1614402640062,DUO_SUPPORT,NONE,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
97,2198789567,245,1614405220082,DUO_SUPPORT,NONE,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
96,2199702504,98,1614488787163,SOLO,TOP,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
95,2199716094,245,1614492809690,SOLO,MID,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
94,2199678366,98,1614495604511,SOLO,TOP,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
93,2200547387,245,1614577572532,SOLO,MID,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
92,2200568330,98,1614580193717,SOLO,MID,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
91,2201265938,245,1614651624230,SOLO,MID,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
90,2201320775,98,1614654571649,DUO,BOTTOM,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8
99,2188757408,164,1613411097676,DUO,NONE,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
98,2188821047,39,1613413239123,SOLO,TOP,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
97,2189561847,246,1613476307086,DUO_SUPPORT,NONE,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
96,2189582852,164,1613480336100,SOLO,TOP,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
95,2189546687,164,1613483331365,SOLO,TOP,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
94,2189652827,164,1613490233924,SOLO,TOP,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
93,2189618291,164,1613493268525,SOLO,TOP,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
92,2189720361,150,1613495582939,SOLO,TOP,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
91,2189696427,555,1613498499075,DUO_SUPPORT,BOTTOM,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
90,2191463336,142,1613662673896,DUO,NONE,Ne8w4sROt2iY-s19tHcq1sb8OkpKomI1CKPhqlYxPGT3GPk
99,2189670161,33,1613494105008,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
98,2189695085,33,1613497671076,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
97,2189699091,33,1613499977063,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
96,2189763316,33,1613502363173,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
